 0        0          119    79   150
 PSRPP    RRPSP        3     1     0
 PSRPP    RRPSS        0     0     4
 PSRP     PRRS         3     4     0
 PSRPP    RRSPR        0     1     0
 PSRPP    RSPSP        0     0     1
 PSRPP    RSPSS        0     0     2
 PSRPP    RSSPP        0     0     1
 PSRP     PSPP         0     0     2
 PSRP     PSPS         1     3     0
 PSRP     PSSP         2     7     1
 PSRP     PSSR         0     1     0
 PSRPP    SSRSR        0     1     2
 PSRP     PSSS         3     1     0
 PSR      PRP          0     0     1
 PSRP     RPRP         0     1     0
 PSRPR    PRRPS        1     0     0
 PSRPR    PRRSR        1     1     1
 PSRPR    PSPSR        1     0     0
 PSRPR    PSSPR        0     1     1
 PSRPR    PSSSP        0     1     0
 PSRPR    PSSSR        0     1     0
 PSRPR    PSSSS        1     0     0
 PSR      PRR          0     0     8
 PSRP     RRPP         0     2     1
 PSRP     RRPR         0     0     1
 PSRP     RRPS         5     5     8
 PSRP     RRRP         1     2     0
 PSRPR    RRPSP        0     1     1
 PSRPR    RRPSS        0     3     0
 PSRP     RRSP         0     1     1
 PSRPR    RSSPP        0     0     1
 PSRPR    RSSPS        0     1     0
 PSRPR    RSSSP        0     1     0
 PSRP     RSPR         0     1     0
 PSRP     RSPS         0     1     3
 PSRP     RSSP         2     1     1
 PSRPR    SSRPP        0     2     1
 PSRPR    SSRPR        0     2     0
 PSRPR    SSRPS        0     0     1
 PSRPR    SSRSR        1     1     1
 PSRP     RSSS         1     0     0
 PSR      PSP          5     3     6
 PSRPS    PPPPR        1     0     0
 PSRP     SPPR         0     1     0
 PSRPS    PRPPP        1     0     0
 PSRPS    PRRSR        1     0     2
 PSRPS    PRRSS        1     0     0
 PSRPS    PSPSP        0     0     1
 PSRPS    PSPSR        1     1     0
 PSRPS    PSSPR        2     2     2
 PSRPS    PSSRS        1     0     0
 PSRPS    PSSSP        1     0     0
 PSR      PSR          1     1     0
 PSRP     SRPP         0     1     0
 PSRPS    RPRPR        0     0     1
 PSRPS    RRPPR        1     1     0
 PSRPS    RRPSP        1     0     1
 PSRPS    RRPSS        2     1     0
 PSRPS    RRRPP        1     0     0
 PSRPS    RRRPR        0     0     1
 PSRPS    RRSPP        0     0     1
 PSRPS    RSPRP        1     0     0
 PSRPS    RSPSS        0     0     1
 PSRPS    RSSPP        0     0     1
 PSR      PSS         36     6    16
 PSRPS    SPPRR        1     0     0
 PSRP     SSRP         6     2     0
 PSRPS    SRPPS        0     0     1
 PSRP     SSRS         3     7     3
 PSRPS    SSRPP        1     0     0
 PSRPS    SSRPS        0     0     1
 PSRPS    SSRSP        1     0     0
 PSRPS    SSRSR        3     2     1
 PS       RR          54    48    39
 PSRRP    PPPSR        1     0     0
 PSRR     PPPS         0     0     1
 PSRR     PPRS         1     0     0
 PSRRP    PSPSP        1     0     0
 PSRRP    PSRSR        0     1     0
 PSRRP    PSSPR        1     1     0
 PSRRP    PSSSP        0     0     1
 PSR      RPR          0     0     1
 PSRRP    RRPSP        0     1     2
 PSRRP    RRPSS        1     2     1
 PSRRP    RRRPP        0     1     0
 PSRRP    RRRPS        1     0     0
 PSRRP    SPPRR        0     1     0
 PSRR     PSPS         4     0     1
 PSRR     PSRS         0     0     1
 PSRR     PSSP         0     5     2
 PSRRP    SSRPS        0     0     1
 PSRRP    SSRSP        1     0     0
 PSRRP    SSRSS        1     0     0
 PSRR     PSSS        12    15     1
 PSR      RRP         12     5    22
 PSRRR    PPRSS        0     1     0
 PSRRR    PSPSP        2     0     1
 PSRRR    PSPSS        1     0     0
 PSRRR    PSSSP        0    10     1
 PSRRR    PSSSR        0     0     1
 PSR      RRR          3     1     3
 PSRR     RRPP         1     0     0
 PSRR     RRPR         1     0     0
 PSRR     RRPS         3     0     7
 PSRR     RRRP         0     0     2
 PSRRR    RRPPS        1     0     0
 PSRRR    RRPRS        0     0     1
 PSRRR    RRPSS        3     0     0
 PSRR     RRRS         0     0     1
 PSRRR    RRSPR        1     0     0
 PSRR     RRSP         1     1     0
 PSRRR    RSPSS        0     0     1
 PSRRR    RSSSP        1     0     0
 PSR      RRS          2     1     2
 PSRRR    SPPRS        1     0     0
 PSRR     RSPS         1     0     0
 PSRRR    SRPSP        1     0     0
 PSRRR    SRRRP        0     0     1
 PSRR     RSSP         0     2     0
 PSRRR    SSRPS        0     0     2
 PSRRR    SSRRP        0     0     1
 PSRRR    SSRRR        0     0     1
 PSRRR    SSRSP        1     1     0
 PSRRR    SSRSR        0     0     1
 PSRRR    SSRSS        1     1     0
 PSRR     RSSS         1     0     0
 PSR      RSP          1     1     5
 PSRR     SPPR         1     0     1
 PSRR     SPSS         0     1     0
 PSRRS    PSSPR        1     1     0
 PSRRS    PSSPS        0     1     1
 PSRRS    PSSSP        0     7     8
 PSRR     SRPP         0     1     0
 PSRR     SRPS         1     0     0
 PSRR     SRRR         1     0     0
 PSRRS    RRSPS        0     0     1
 PSRRS    RSSPP        1     0     0
 PSRRS    RSSPR        0     1     0
 PSR      RSS          3     2     5
 PSRRS    SPSSS        1     0     0
 PSRR     SSRP         2     0     2
 PSRRS    SRPPS        0     1     0
 PSRR     SSRR         2     0     0
 PSRR     SSRS         5     3     2
 PSRRS    SSRSR        0     0     1
 PSRRS    SSRSS        1     1     0
 PS       RS          18    14    28
 PSR      SPP          2     3     1
 PSRS     PPPP         0     0     1
 PSRSP    PPPPS        0     0     1
 PSRSP    PSSPR        1     0     0
 PSRSP    PSSSS        1     1     0
 PSRSP    RRPSS        1     0     1
 PSRSP    RRSPS        0     0     1
 PSRSP    RSSPS        0     2     0
 PSR      SPS          1     0     0
 PSRSP    SPPRR        0     0     1
 PSRSP    SPPRS        0     1     0
 PSRS     PSPS         2     1     0
 PSRS     PSRP         0     1     0
 PSRS     PSSP         1     2     1
 PSRSP    SSRPP        0     0     1
 PSRSP    SSRRS        1     0     0
 PSRSP    SSRSP        1     1     0
 PSRSP    SSRSS        3     1     1
 PSRS     PSSS         0     0     2
 PSR      SRP          2     0     1
 PSRSR    PSPSR        0     0     2
 PSRSR    PSSPS        0     1     0
 PSR      SRR          1     0     0
 PSRS     RRPP         1     0     0
 PSRS     RRPS         2     0     2
 PSRS     RRRP         0     0     1
 PSRSR    RRPPR        0     0     1
 PSRSR    RRPSS        0     0     2
 PSRS     RRSP         0     0     1
 PSRS     RSPS         0     1     0
 PSRS     RSSP         0     0     2
 PSRSR    SSRPS        0     0     1
 PSRSR    SSRSP        0     1     0
 PSRSR    SSRSS        2     5     1
 PSRS     SPPR         0     1     2
 PSRSS    PSPSP        0     0     1
 PSRSS    PSRPP        0     1     0
 PSRSS    PSSPP        0     1     0
 PSRSS    PSSPR        0     1     0
 PSR      SSR         19    21    22
 PSRSS    RSPSP        0     0     1
 PSRSS    SPPRS        0     0     1
 PSRS     SSRP         1     0     1
 PSRS     SSRR         0     0     1
 PSRS     SSRS         9     2     7
 PSRSS    SSRSS        1     0     1
 PS       SP           7     1     2
 PSS      PPP          2     1     0
 PSSPP    PRRRP        0     2     0
 PSSPP    PSPRP        0     1     0
 PSSP     PRPS         2     0     0
 PSSPP    RRPPP        1     0     0
 PSSPP    RRPPR        1     0     0
 PSSP     PRRR         1     0     2
 PSSPP    RRRRP        0     0     1
 PSSPP    RRRSS        0     0     1
 PSSPP    RRSSR        1     0     0
 PSSPP    RRSSS        0     0     1
 PSSPP    RSPPP        1     0     0
 PSSPP    RSPPS        0     1     0
 PSSPP    RSRSS        0     1     0
 PSSP     PSPR         2     1     1
 PSSP     PSPS         0     1     0
 PSSP     PSSP         3     2     0
 PSSP     PSSR         1     1     0
 PSSPP    SSRRP        2     2     1
 PSSP     PSSS         1     0     0
 PSS      PRP          0     0     2
 PSSPR    PRPSP        1     0     1
 PSSPR    PRRRR        0     1     0
 PSSPR    PSPRR        0     0     2
 PSSPR    PSSPR        0     3     0
 PSSPR    PSSRP        1     0     0
 PSSPR    PSSSP        0     0     1
 PSS      PRR          0     3     3
 PSSP     RRPP         3     0     2
 PSSP     RRPR         0     1     0
 PSSPR    RRPPP        2     0     0
 PSSPR    RRPPS        0     1     0
 PSSP     RRRR         1     0     1
 PSSPR    RRRRP        1     0     0
 PSSP     RRRS         0     0     1
 PSSP     RRSS         0     0     2
 PSSPR    RSSPS        0     1     0
 PSS      PRS          0     2     0
 PSSP     RSPP         0     0     2
 PSSPR    SRPRR        0     0     1
 PSSP     RSRS         0     0     1
 PSSP     RSSP         1     1     0
 PSSPR    SSRRP        1     3     3
 PSSPR    SSRRS        0     0     1
 PSS      PSP          3     4     5
 PSSPS    PSPRR        0     0     1
 PSSPS    PSPSS        0     0     1
 PSSPS    PSSPP        2     0     0
 PSSPS    PSSRP        1     0     0
 PSSP     SRPR         1     0     0
 PSSPS    RRPRP        1     0     0
 PSSPS    RSSPS        1     0     0
 PSS      PSS          8     7     8
 PSSP     SSRR         8     1     5
 PSSPS    SSRRP        0     1     0
 PS       SR           4     3     4
 PSSRP    PPPRR        0     1     0
 PSSR     PPPR         0     1     1
 PSSRP    PSSPR        0     0     1
 PSSRP    PSSRR        1     0     0
 PSSRP    PSSSR        1     0     0
 PSS      RPR          1     1     0
 PSSRP    RPRSR        0     1     0
 PSSRP    RRPPP        0     0     4
 PSSRP    RRPRR        1     0     0
 PSSRP    RSPPP        1     0     1
 PSS      RPS          0     1     0
 PSSR     PSPR         2     1     0
 PSSR     PSSP         0     1     1
 PSSR     PSSR         0     2     1
 PSSRP    SSRRP        1     1     1
 PSSRP    SSRRS        0     0     1
 PSSR     PSSS         2     0     1
 PSS      RRP         17    11     6
 PSSR     RPRS         0     0     1
 PSSRR    PSPRP        0     0     1
 PSSRR    PSPRR        1     0     0
 PSSRR    PSSSP        1     0     0
 PSSRR    PSSSS        0     0     1
 PSS      RRR          0     5     3
 PSSR     RRPP         7     1     4
 PSSR     RRPR         3     0     1
 PSSRR    RRPPP        7     0     0
 PSSRR    RRPRP        0     1     1
 PSSRR    RRPRS        0     0     1
 PSSRR    RSPPP        1     0     0
 PSSRR    RSSPR        0     0     1
 PSSRR    RSSRP        1     0     0
 PSS      RRS          0     1     2
 PSSR     RSPP         1     0     2
 PSSRR    SRPRR        0     1     0
 PSSR     RSSP         1     2     0
 PSSR     RSSR         1     0     0
 PSSRR    SSRRP        3     0     3
 PSSRR    SSRRS        1     0     0
 PSS      RSP          4     1     2
 PSSRS    PPPRR        0     0     1
 PSSRS    PSPRP        0     0     1
 PSSRS    PSSPS        0     1     0
 PSSRS    PSSRR        1     0     0
 PSSRS    PSSRS        1     0     0
 PSS      RSR          0     0     1
 PSSR     SRPR         1     0     0
 PSSRS    RRPPP        1     0     0
 PSSRS    RSSPR        0     0     1
 PSSRS    RSSPS        0     0     1
 PSS      RSS          4     0     2
 PSSR     SSRR         7     4     4
 PSSRS    SSRRP        1     0     3
 PS       SS          62    67    40
 PSS      SPP          0     1     0
 PSSS     PPPS         0     1     0
 PSSSP    PRRRP        1     0     0
 PSSSP    PSPRP        0     0     1
 PSSSP    PSPRR        1     0     0
 PSSSP    PSSRP        0     0     1
 PSSSP    RPSRR        1     0     0
 PSSS     PRRP         1     0     0
 PSSSP    RRPPR        1     0     1
 PSSSP    RRPRP        1     0     0
 PSSS     PRRR         1     0     1
 PSSSP    RRRRS        0     0     1
 PSSSP    RRRSP        1     0     0
 PSSS     PRSR         0     1     0
 PSSS     PRSS         1     0     0
 PSSSP    SPPRP        1     0     0
 PSSS     PSPR         0     1     2
 PSSS     PSPS         1     0     0
 PSSS     PSSP         3     1     0
 PSSS     PSSR         0     0     1
 PSSSP    SSRRP        0     1     0
 PSSSP    SSRRR        2     2     0
 PSSSP    SSRRS        2     1     0
 PSSS     PSSS         1     0     0
 PSS      SRP          1     1     1
 PSSS     RPRP         0     1     0
 PSSSR    PRRPR        0     1     0
 PSSSR    PRRRS        1     0     0
 PSSSR    PRSSR        1     0     0
 PSSSR    PSPSR        1     0     0
 PSSS     RPSR         0     0     1
 PSSSR    PSSPP        0     0     1
 PSSSR    PSSPR        0     0     1
 PSSSR    PSSSR        1     0     0
 PSSS     RRPP         3     4     2
 PSSS     RRPR         0     0     1
 PSSS     RRPS         1     0     0
 PSSS     RRRP         1     0     0
 PSSSR    RRPPR        1     1     1
 PSSSR    RRPSP        0     0     1
 PSSS     RRRR         0     0     1
 PSSSR    RRRPR        0     0     1
 PSSSR    RRRSP        2     0     0
 PSSS     RRRS         2     0     1
 PSSSR    RSPPR        1     0     0
 PSSS     RRSR         0     1     0
 PSSS     RSPP         1     0     0
 PSSSR    SRPPR        0     0     1
 PSSSR    SSRRR        0     0     1
 PSSSR    SSRRS        0     1     1
 PSS      SSP          0     1     0
 PSSSS    PPPSP        0     1     0
 PSSS     SPPR         0     0     1
 PSSSS    PRSRR        0     1     0
 PSSSS    PSPRS        0     1     0
 PSSSS    PSSPP        0     1     0
 PSS      SSR         15    33    14
 PSSS     SRPP         1     0     0
 PSSSS    RPRPS        0     1     0
 PSSSS    RRPPP        0     1     0
 PSSSS    RRPPR        0     2     0
 PSSSS    RRPPS        0     1     0
 PSSSS    RRSRR        0     1     0
 PSS      SSS          0     1     0
 PSSS     SSPP         0     1     0
 PSSS     SSRR         3    21     8
 PSSS     SSSP         0     1     0
 PSSSS    SSPPS        0     1     0
 PSSSS    SSRRR        5    10     2
 PSSSS    SSRRS        1     3     0
 PSSSS    SSSPS        0     1     0
 R        P          453   166   218
 RP       PP          40    85    71
 RPPPP    PPRRP        1     0     0
 RPPPP    PPRRR        0     0     1
 RPPPP    PPRRS        0     3     7
 RPPPP    PPRSP        0     0     1
 RPPP     PPRP         1     0     0
 RPPP     PPRR         5     2    13
 RPPP     PPRS         1     0     1
 RPP      PPR         16    28    23
 RPPPP    RPRPP        0     0     1
 RPPPP    RPRPR        1     0     2
 RPPPP    RPRPS        3     0     3
 RPPPP    RPSSR        0     0     1
 RPPPP    RPSSS        0     0     1
 RPPPP    RSRSP        0     0     1
 RPP      PPS          1     1     1
 RPPPP    SPRRR        0     0     1
 RPPPP    SPRRS        0     1     1
 RPPP     PSRP         0     1     0
 RPPP     RPPP         0     1     0
 RPPPR    PPRPS        0     0     1
 RPPPR    PPRRS        1     3     0
 RPPPR    PPRSS        0     0     1
 RPPP     RPRP         0     4    10
 RPPP     RPSS         1     0     2
 RPP      PRR          1     2     0
 RPPPR    RPSSS        1     0     0
 RPPPR    SPPRS        0     0     1
 RPPPR    SPRRR        0     1     0
 RPPPR    SRRRS        0     1     0
 RPPP     RSRS         0     0     1
 RPPP     SPPR         1     0     0
 RPPPS    PPRRS        1     1     0
 RPPP     SPRR         1     1     3
 RPPPS    PSRPR        1     0     0
 RPP      PSR          0     1     1
 RPPPS    RPPPR        0     0     1
 RPPPS    RPRPP        1     0     0
 RPPPS    RPRPR        0     1     0
 RPPPS    RPRPS        0     1     1
 RPPP     SRRR         1     0     0
 RPP      PSS          1     0     0
 RPPP     SSRR         0     2     0
 RPPPS    SSRRR        2     0     0
 RP       PR           4     4     3
 RPP      RPP          0     0     1
 RPPRP    PPRRR        1     1     0
 RPPR     PPRP         1     0     0
 RPPR     PPRR         5     6     2
 RPPR     PPRS         0     2     0
 RPPR     PPSS         1     0     0
 RPP      RPR         17    10    14
 RPPRP    RPRPP        0     1     0
 RPPRP    RPRPR        0     2     0
 RPPRP    RPRPS        0     0     1
 RPPRP    RPSSR        0     0     1
 RPPR     PRRR         0     1     0
 RPP      RPS          1     0     3
 RPPRP    SPRRR        1     1     3
 RPPR     PSSP         0     1     0
 RPPRP    SSRRP        0     1     0
 RPP      RRP          1     1     0
 RPPRR    PPRPP        1     0     0
 RPPRR    PPRRP        1     0     0
 RPPRR    PPRRR        3     0     0
 RPPRR    PPRRS        0     1     0
 RPPRR    PPSSS        1     0     0
 RPPR     RPRP         3     9     4
 RPPR     RPRS         1     0     0
 RPPR     RPSS         0     0     1
 RPPR     RRPP         0     1     0
 RPPRR    RPRPS        2     1     0
 RPPRR    RPRSS        0     1     0
 RPPRR    SPRRR        1     1     2
 RPPRR    SSRRS        0     1     0
 RPPRS    PPRRP        0     1     2
 RPPRS    PPRRR        1     0     0
 RPPRS    PPRRS        1     1     0
 RPPRS    PPRSP        0     0     1
 RPPRS    PPRSR        0     0     1
 RPPR     SPRR         4     9     5
 RPPRS    PRRRP        0     0     1
 RPPRS    PSSPP        1     0     0
 RPP      RSR          0     0     1
 RPPRS    RPRPR        1     1     4
 RPPRS    RPRPS        0     3     0
 RPPRS    RRPPP        0     1     0
 RPPRS    SPRRP        1     0     0
 RPPRS    SPRRR        1     2     3
 RPPRS    SPRRS        0     2     0
 RPPR     SSRR         1     1     1
 RPPRS    SSRRP        0     1     0
 RP       PS           0     4     3
 RPP      SPP          0     1     1
 RPPSP    PPRRP        2     1     3
 RPPS     PPRP         0     1     0
 RPPS     PPRR        10     7     6
 RPPS     PPRS         2     1     0
 RPPS     PPSP         1     0     0
 RPP      SPR         18    20     7
 RPPSP    RPRPP        0     0     2
 RPPSP    RPRPR        0     0     1
 RPPS     PRRR         1     0     0
 RPPS     PRRS         0     1     0
 RPPSP    SPPSP        0     1     0
 RPPSP    SPRPR        0     1     0
 RPPSP    SPRRP        1     0     1
 RPPSP    SPRRS        2     2     2
 RPPS     PSRS         0     1     0
 RPPSP    SSRPR        1     0     0
 RPPSR    PPRRP        3     1     3
 RPPSR    PPRRR        1     0     2
 RPPSR    PPRSR        0     1     0
 RPPSR    PPRSS        0     0     1
 RPPSR    PPSPR        0     0     1
 RPPS     RPRP         3     3     3
 RPPS     RPRR         1     0     0
 RPPSR    PRRRP        0     0     1
 RPP      SRR          0     1     1
 RPPS     RRPP         0     1     0
 RPPSR    RPRPR        1     0     1
 RPPSR    RPRPS        0     0     1
 RPPSR    RPRRP        0     0     1
 RPPSR    SPRRS        3     1     2
 RPPSR    SRRRS        0     0     1
 RPPSR    SSRRS        1     0     0
 RPPSS    PPRRP        2     2     1
 RPPSS    PPRRR        1     1     0
 RPPSS    PPRSR        1     0     0
 RPPS     SPPS         0     0     1
 RPPS     SPRP         1     0     1
 RPPS     SPRR         6     3     8
 RPPSS    PRRSP        0     1     0
 RPPS     SPRS         0     1     0
 RPPSS    PSRSP        0     0     1
 RPP      SSR          3     4     2
 RPPSS    RPRPP        1     1     1
 RPPSS    RRPPR        0     1     0
 RPPS     SRRR         1     0     0
 RPPSS    SPRRP        1     0     0
 RPPSS    SPRRS        0     2     0
 RPPSS    SPRSS        0     0     1
 RPPS     SSRP         0     0     1
 RPPS     SSRR         1     1     0
 RPPS     SSRS         0     1     0
 RPPSS    SSRRP        0     1     0
 RP       RP          71    91    49
 RPR      PPP          0     1     1
 RPRP     PPPR         0     1     0
 RPRPP    PPRPP        0     1     0
 RPRPP    PPRRR        0     0     1
 RPRP     PPRP         3     0     1
 RPRP     PPRR         4     4     1
 RPRP     PPRS         0     2     0
 RPR      PPR          7    16    15
 RPRPP    RPRRP        3     0     0
 RPRPP    RPRRS        2     1     0
 RPRP     PRRS         1     0     0
 RPRPP    SPRRR        0     1     1
 RPRPR    PPRPP        0     0     2
 RPRPR    PPRPR        0     0     1
 RPRPR    PPRRR        0     0     4
 RPRP     RPRR        13     5     6
 RPRPR    PRRSP        0     1     0
 RPRP     RPSR         0     1     0
 RPR      PRR          1     2     1
 RPRPR    RPRRP        1     2     2
 RPRPR    RPRRR        0     1     6
 RPRPR    RPRRS        0     0     1
 RPRPR    SPRRP        0     3     1
 RPRPR    SPRRR        0     1     2
 RPRPR    SSRSP        0     0     1
 RPRPS    PPPRR        0     1     0
 RPRPS    PPRRP        0     0     1
 RPRPS    PPRRR        1     1     1
 RPRPS    PPRSR        0     0     1
 RPRPS    PPRSS        0     1     0
 RPRP     SPRP         0     1     0
 RPRP     SPRR         7     4     3
 RPRP     SPRS         0     1     0
 RPRPS    RPRRS        1     2     2
 RPRPS    RPSRS        0     0     1
 RPRPS    SPRPP        1     0     0
 RPRPS    SPRRP        1     0     1
 RPRPS    SPRRR        0     1     1
 RPRPS    SPRSR        0     1     0
 RPRP     SSRS         1     0     0
 RP       RR           3     0     2
 RPR      RPP          1     0     0
 RPRRP    PPRPS        1     0     0
 RPRRP    PPRRR        1     0     0
 RPRRP    PPRSR        1     0     0
 RPRRP    PPRSS        0     1     0
 RPRR     PPRP         0     0     1
 RPRR     PPRR         1     1     1
 RPRR     PPRS         0     1     2
 RPR      RPR         11    26    24
 RPRRP    RPRRR        0     2     1
 RPRR     PRRS         1     0     0
 RPR      RPS          1     5     1
 RPRRP    SPRRP        0     1     0
 RPRRP    SPRRS        1     0     0
 RPR      RRP          0     1     0
 RPRR     RPPP         1     0     0
 RPRRR    PPRRS        0     0     1
 RPRR     RPRR         2     6     3
 RPRRR    PRRSR        1     0     0
 RPRR     RPSR         1     0     0
 RPRRR    RPPPP        0     1     0
 RPRRR    RPRRP        0     0     1
 RPRRR    RPRRR        1     0     0
 RPRRR    RPSRP        0     1     0
 RPRR     RRSR         0     1     0
 RPR      RRS          1     1     0
 RPRRR    SPRRP        0     3     0
 RPRRR    SPRRR        1     0     0
 RPRRR    SPRRS        0     1     0
 RPRRR    SPSRR        1     0     0
 RPRRR    SRRPR        1     0     0
 RPRRR    SSRRR        0     1     1
 RPRRR    SSRSP        1     0     0
 RPRRS    PPRRS        0     0     1
 RPRRS    PPRSS        1     0     0
 RPRR     SPRR         5     6     2
 RPRR     SPSR         1     0     0
 RPR      RSR          0     2     0
 RPRRS    RPRRP        1     0     0
 RPRRS    RPRRR        1     1     2
 RPRRS    RPRRS        1     0     0
 RPRR     SRRP         1     0     0
 RPRRS    RRSRR        0     1     0
 RPR      RSS          0     1     0
 RPRRS    SPRRP        2     1     0
 RPRRS    SPRRR        0     0     1
 RPRRS    SPRRS        1     0     0
 RPRR     SSRR         2     1     0
 RPRR     SSRS         1     0     0
 RPRRS    SSRRR        1     0     0
 RP       RS           3     5     1
 RPRSP    PPPSS        1     0     0
 RPRSP    PPRRP        1     0     0
 RPRSP    PPRRS        1     0     0
 RPRSP    PPRSS        0     3     2
 RPRS     PPPS         0     0     1
 RPRS     PPRP         1     1     0
 RPRS     PPRR         4     1     2
 RPRS     PPRS         0     0     6
 RPR      SPR         13    24    17
 RPRSP    RPRPS        1     0     0
 RPRSP    RPRRP        0     0     1
 RPRSP    RPRRS        6     2     2
 RPRS     PRRP         1     0     0
 RPRS     PRRR         1     0     0
 RPRSP    RRSRS        1     0     0
 RPRSP    RSRRS        1     0     0
 RPRSP    RSSSP        0     0     1
 RPR      SPS          1     0     0
 RPRSP    SPRPS        0     1     0
 RPRSP    SPRRR        0     0     1
 RPRSP    SPRRS        3     3     2
 RPRSP    SPRSP        1     0     0
 RPRSP    SPRSS        3     0     1
 RPRSP    SRRSR        0     1     0
 RPRSP    SSRRR        1     0     0
 RPRSP    SSRRS        0     0     1
 RPRSP    SSSRR        0     1     0
 RPRSR    PPRPR        1     0     0
 RPRSR    PPRRP        0     0     3
 RPRSR    PPRRS        0     0     1
 RPRS     RPRP         0     0     1
 RPRS     RPRR         5     1    13
 RPRSR    PRRPR        0     1     0
 RPRSR    PRRRP        0     1     0
 RPRS     RPRS         0     2     0
 RPRS     RPSP         0     1     0
 RPRS     RPSR         1     3     0
 RPR      SRR          1     2     0
 RPRS     RRPP         0     1     0
 RPRSR    RPRRS        1     2     2
 RPRSR    RPSRR        0     0     1
 RPRS     RRSR         0     0     1
 RPRSR    SPRRS        1     1     3
 RPRS     RSRR         0     0     1
 RPRS     RSRS         0     1     0
 RPRSR    SSRPP        0     1     0
 RPRSR    SSRRS        0     0     1
 RPRS     RSSS         0     0     1
 RPRSS    PPRPR        0     0     1
 RPRSS    PPRRP        0     1     0
 RPRS     SPRP         0     0     1
 RPRS     SPRR         5     3     9
 RPRS     SPRS         0     0     5
 RPR      SSR          4     7     1
 RPRSS    RPRRS        0     1     0
 RPRSS    RPRSR        0     2     0
 RPRSS    RPSPS        1     0     0
 RPRSS    RPSRR        1     1     1
 RPRS     SRRP         0     0     1
 RPRSS    RRPPP        1     0     0
 RPRS     SRRS         0     0     1
 RPRSS    RSRSR        0     0     1
 RPR      SSS          0     1     0
 RPRSS    SPRRR        0     1     0
 RPRSS    SPRRS        1     0     1
 RPRS     SSRP         1     1     0
 RPRS     SSRR         1     1     3
 RPRS     SSSR         0     0     1
 RPRSS    SSRPP        0     1     0
 RPRSS    SSRRR        0     1     0
 RP       SP          55    64    48
 RPS      PPP          2     0     1
 RPSPP    PPRPP        0     1     4
 RPSPP    PPRRS        0     1     1
 RPSPP    PPRSP        0     0     1
 RPSP     PPPS         0     1     0
 RPSP     PPRP         8     3     5
 RPSP     PPRR         0     0     2
 RPSP     PPRS         1     0     1
 RPSP     PPSS         1     0     0
 RPS      PPR         33    16    22
 RPSPP    RPRPP        6     5     2
 RPSPP    RPRPS        1     0     0
 RPSP     PRSR         0     1     0
 RPS      PPS          4     2     1
 RPSPP    SPRPP        1     0     0
 RPSPP    SPRPR        1     2     1
 RPSPP    SPRSR        1     0     0
 RPSP     PSSP         1     0     0
 RPSPP    SSRRR        0     0     1
 RPSPP    SSSPP        1     0     0
 RPSPR    PPRPP        1     1     4
 RPSPR    PPRPS        1     1     0
 RPSPR    PPRSP        0     0     1
 RPSPR    PPSSS        0     0     1
 RPSP     RPRP        14     3    14
 RPSP     RPRS         2     1     0
 RPSP     RPSP         1     0     0
 RPSP     RPSS         1     0     0
 RPSPR    PSSPP        0     0     1
 RPS      PRR          2     1     0
 RPSPR    RPRPP        1     5     6
 RPSPR    RPRPR        0     0     1
 RPSPR    RPRPS        0     0     1
 RPSPR    RPRSR        1     0     0
 RPSPR    RPRSS        0     0     1
 RPSPR    RPSPP        0     1     0
 RPSPR    RPSSP        0     1     0
 RPSPR    RSRRP        0     0     1
 RPS      PRS          0     0     1
 RPSPR    SPRPR        1     2     1
 RPSPR    SPRPS        0     0     1
 RPSP     RSRR         1     0     0
 RPSPR    SRRRR        0     0     1
 RPSPR    SRRSR        1     0     0
 RPSPR    SRSRP        0     1     0
 RPSPS    PPPSP        0     1     0
 RPSPS    PPRPP        0     1     2
 RPSP     SPRP         6     6     5
 RPSP     SPRS         0     1     1
 RPSPS    PRSRR        1     0     0
 RPSP     SPSR         0     1     0
 RPSPS    RPRPP        1     1     1
 RPSPS    RPRSS        1     0     0
 RPSP     SRRR         1     0     0
 RPSP     SRRS         1     0     0
 RPSP     SRSR         1     0     0
 RPS      PSS          1     2     1
 RPSPS    SPRPP        1     0     0
 RPSPS    SPRPR        4     0     0
 RPSPS    SPRPS        1     0     0
 RPSPS    SPRSS        1     0     0
 RPSPS    SPSRS        0     1     0
 RPSP     SSRR         0     1     1
 RPSP     SSSP         0     0     1
 RPSPS    SSRRR        1     0     0
 RP       SR           3     6     2
 RPSR     PPPP         0     0     1
 RPSRP    PPPPR        0     1     0
 RPSRP    PPRPP        0     2     0
 RPSRP    PPRPS        3    15     1
 RPSRP    PPRSS        2     3     0
 RPSR     PPPS         0     1     0
 RPSRP    PPSPS        0     1     1
 RPSRP    PPSRR        0     1     0
 RPSRP    PPSRS        0     1     0
 RPSR     PPRP         4     1    22
 RPSRP    PRRRP        0     0     1
 RPSRP    PRRRS        0     1     0
 RPSR     PPRS         0     0     5
 RPSR     PPSP         0     0     2
 RPSR     PPSR         0     0     2
 RPSRP    PSSRR        0     1     0
 RPS      RPR         27    14    34
 RPSRP    RPRPP        1     2     0
 RPSRP    RPRPS        2     7     2
 RPSRP    RPRRP        1     0     0
 RPSRP    RPRSR        1     0     0
 RPSRP    RPSPS        0     2     0
 RPSR     PRRR         0     0     2
 RPSRP    RSPPP        0     0     1
 RPSRP    RSPSS        0     1     0
 RPS      RPS          5     0     2
 RPSRP    SPPRS        0     1     0
 RPSRP    SPRPS        0    17     1
